Mills, Alec,621219,2020,252,185,.230,.264,-0.034,.448,.462,-0.014,.316,.342,-0.026,4.48,5.10,-0.62
Shoemaker, Matt,533167,2020,115,80,.210,.248,-0.038,.467,.492,-0.025,.312,.342,-0.030,4.71,5.10,-0.39
Farmer, Buck,571656,2020,89,70,.244,.267,-0.023,.390,.446,-0.056,.290,.341,-0.051,3.80,5.07,-1.27
Elledge, Seth,676220,2020,52,28,.262,.216,0.046,.571,.440,0.131,.398,.341,0.057,4.63,5.07,-0.44
Flaherty, Jack,656427,2020,170,102,.221,.262,-0.041,.369,.432,-0.063,.299,.341,-0.042,4.91,5.07,-0.16
Williams, Trevor,592866,2020,252,178,.296,.262,0.034,.543,.445,0.098,.382,.341,0.041,6.18,5.07,1.11
Walker, Taijuan,592836,2020,225,152,.214,.254,-0.040,.368,.453,-0.085,.291,.340,-0.049,2.70,5.03,-2.33
Hartlieb, Geoff,664129,2020,101,60,.205,.224,-0.019,.282,.316,-0.034,.314,.340,-0.026,3.63,5.03,-1.40
Wood, Alex,622072,2020,65,41,.304,.267,0.037,.518,.401,0.117,.391,.338,0.053,6.39,4.97,1.42
Tarpley, Stephen,605501,2020,53,31,.282,.238,0.044,.513,.373,0.140,.395,.338,0.057,9.00,4.97,4.03
Magill, Matt,543483,2020,45,28,.231,.220,0.011,.462,.451,0.011,.343,.337,0.006,6.10,4.93,1.17
Herget, Jimmy,623474,2020,87,54,.188,.231,-0.043,.333,.372,-0.039,.302,.336,-0.034,3.20,4.90,-1.70
Morgan, Adam,605388,2020,58,36,.269,.233,0.036,.500,.465,0.035,.360,.336,0.024,5.54,4.90,0.64
Zeuch, T.J.,643615,2020,47,40,.209,.299,-0.090,.349,.397,-0.048,.274,.335,-0.061,1.59,4.87,-3.28
Soroka, Mike,647336,2020,57,41,.224,.270,-0.046,.245,.364,-0.119,.275,.335,-0.060,3.95,4.87,-0.92
Alexander, Tyler,641302,2020,152,105,.283,.258,0.025,.507,.458,0.049,.361,.335,0.026,3.96,4.87,-0.91
Plutko, Adam,592644,2020,116,93,.280,.268,0.012,.495,.464,0.031,.352,.335,0.017,4.88,4.87,0.01
Ponce de Leon, Daniel,594965,2020,143,76,.190,.223,-0.033,.430,.424,0.006,.323,.335,-0.012,4.96,4.87,0.09
Holder, Jonathan,656547,2020,101,76,.281,.250,0.031,.449,.450,-0.001,.345,.335,0.010,4.98,4.87,0.11
Rea, Colin,607067,2020,62,50,.254,.281,-0.027,.441,.463,-0.022,.301,.335,-0.034,5.79,4.87,0.92
Chafin, Andrew,605177,2020,45,27,.275,.259,0.016,.500,.438,0.062,.358,.335,0.023,6.52,4.87,1.65
Anderson, Tyler,542881,2020,260,190,.256,.263,-0.007,.410,.419,-0.009,.325,.334,-0.009,4.37,4.83,-0.46
Harper, Ryne,607560,2020,110,75,.290,.264,0.026,.510,.452,0.058,.363,.334,0.029,7.61,4.83,2.78
Hatch, Thomas,641672,2020,109,71,.191,.240,-0.049,.298,.404,-0.106,.275,.333,-0.058,2.73,4.80,-2.07
Gerber, Joey,680702,2020,62,50,.241,.264,-0.023,.407,.413,-0.006,.305,.333,-0.028,4.02,4.80,-0.78
Fiers, Mike,571666,2020,257,200,.275,.260,0.015,.436,.446,-0.010,.332,.333,-0.001,4.58,4.80,-0.22
Stock, Robert,476594,2020,62,38,.320,.247,0.073,.400,.346,0.054,.369,.333,0.036,4.73,4.80,-0.07
Kremer, Dean,665152,2020,83,49,.214,.222,-0.008,.386,.434,-0.048,.311,.333,-0.022,4.82,4.80,0.02
Cueto, Johnny,456501,2020,277,192,.248,.259,-0.011,.423,.414,0.009,.324,.333,-0.009,5.40,4.80,0.60
Richards, Trevor,670950,2020,150,112,.321,.274,0.047,.511,.449,0.062,.375,.333,0.042,5.91,4.80,1.11
Cabrera, Génesis,650893,2020,96,44,.132,.186,-0.054,.276,.373,-0.097,.280,.332,-0.052,2.42,4.77,-2.35
Wittgren, Nick,621295,2020,98,59,.209,.241,-0.032,.407,.464,-0.057,.300,.332,-0.032,3.42,4.77,-1.35
Clarke, Taylor,664199,2020,183,122,.217,.240,-0.023,.422,.456,-0.034,.310,.332,-0.022,4.36,4.77,-0.41
Milone, Tommy,543548,2020,181,133,.324,.271,0.053,.600,.483,0.117,.395,.332,0.063,6.69,4.77,1.92
Smith, Josh A.,595001,2020,121,91,.314,.263,0.051,.495,.420,0.075,.364,.332,0.032,6.84,4.77,2.07
Allard, Kolby,663465,2020,152,99,.238,.236,0.002,.392,.410,-0.018,.324,.332,-0.008,7.75,4.77,2.98
Yamaguchi, Shun,685493,2020,120,75,.283,.229,0.054,.556,.409,0.147,.398,.332,0.066,8.06,4.77,3.29
Lail, Brady,621078,2020,71,50,.226,.229,-0.003,.484,.428,0.056,.346,.331,0.015,4.41,4.74,-0.33
Lugo, Seth,607625,2020,160,101,.274,.265,0.009,.500,.451,0.049,.346,.331,0.015,5.15,4.74,0.41
Kimbrel, Craig,518886,2020,69,27,.182,.195,-0.013,.345,.387,-0.042,.312,.331,-0.019,5.28,4.74,0.54
Houser, Adrian,605288,2020,246,177,.285,.269,0.016,.457,.412,0.045,.353,.331,0.022,5.30,4.74,0.56
King, Michael,650633,2020,121,82,.278,.249,0.029,.491,.425,0.066,.363,.331,0.032,7.76,4.74,3.02
Clevinger, Mike,605182,2020,162,107,.231,.264,-0.033,.415,.436,-0.021,.306,.330,-0.024,3.02,4.70,-1.68
Anderson, Brett,474463,2020,202,156,.270,.272,-0.002,.454,.443,0.011,.328,.330,-0.002,4.21,4.70,-0.49
Pérez, Martín,527048,2020,262,185,.240,.247,-0.007,.415,.417,-0.002,.325,.330,-0.005,4.50,4.70,-0.20
Helsley, Ryan,664854,2020,52,33,.186,.215,-0.029,.442,.408,0.034,.327,.330,-0.003,5.25,4.70,0.55
Strahm, Matt,621381,2020,83,59,.189,.240,-0.051,.338,.430,-0.092,.275,.329,-0.054,2.61,4.67,-2.06
Newberry, Jake,623470,2020,94,56,.256,.236,0.020,.410,.397,0.013,.339,.329,0.010,4.09,4.67,-0.58
Widener, Taylor,642203,2020,88,51,.192,.206,-0.014,.452,.415,0.037,.334,.329,0.005,4.50,4.67,-0.17
Pearson, Nate,663878,2020,81,52,.209,.221,-0.012,.448,.397,0.051,.337,.329,0.008,6.00,4.67,1.33
