Wainwright, Adam,425794,2021,74,46,.123,.140,-0.017,.158,.203,-0.045,.149,.176,-0.027
Wallach, Chad,595453,2021,66,30,.200,.110,0.090,.267,.162,0.105,.224,.165,0.059
Cueto, Johnny,456501,2021,37,25,.069,.111,-0.042,.069,.120,-0.051,.120,.162,-0.042
Crowe, Wil,640444,2021,41,25,.057,.127,-0.070,.086,.176,-0.090,.096,.162,-0.066
Corbin, Patrick,571578,2021,63,36,.132,.138,-0.006,.132,.156,-0.024,.147,.161,-0.014
Almora Jr., Albert,546991,2021,54,35,.115,.138,-0.023,.173,.188,-0.015,.143,.161,-0.018
Davies, Zach,605200,2021,44,36,.176,.161,0.015,.176,.198,-0.022,.155,.156,-0.001
Stroman, Marcus,573186,2021,58,30,.098,.115,-0.017,.137,.136,0.001,.143,.155,-0.012
Urías, Julio,628711,2021,70,47,.203,.139,0.064,.237,.189,0.048,.200,.151,0.049
Burnes, Corbin,669203,2021,59,30,.154,.126,0.028,.154,.142,0.012,.166,.151,0.015
Darvish, Yu,506433,2021,55,29,.094,.142,-0.048,.132,.179,-0.047,.108,.151,-0.043
Gray, Sonny,543243,2021,43,32,.146,.136,0.010,.146,.153,-0.007,.142,.144,-0.002
Woodruff, Brandon,605540,2021,58,27,.115,.116,-0.001,.115,.138,-0.023,.134,.143,-0.009
Gutierrez, Vladimir,661269,2021,42,26,.091,.109,-0.018,.091,.119,-0.028,.115,.136,-0.021
Morton, Charlie,450203,2021,62,31,.127,.136,-0.009,.145,.170,-0.025,.118,.134,-0.016
Castillo, Luis,622491,2021,59,35,.163,.121,0.042,.204,.157,0.047,.169,.132,0.037
Hendricks, Kyle,543294,2021,61,33,.115,.114,0.001,.135,.132,0.003,.130,.130,0.000
Buehler, Walker,621111,2021,82,32,.101,.080,0.021,.130,.111,0.019,.140,.125,0.015
DeSclafani, Anthony,543101,2021,62,25,.039,.072,-0.033,.059,.104,-0.045,.089,.122,-0.033
Gausman, Kevin,592332,2021,62,29,.185,.106,0.079,.185,.120,0.065,.178,.121,0.057
Wheeler, Zack,554430,2021,73,34,.162,.124,0.038,.191,.143,0.048,.153,.118,0.035
Kelly, Merrill,518876,2021,58,27,.064,.067,-0.003,.085,.075,0.010,.113,.113,0.000
Musgrove, Joe,605397,2021,57,33,.137,.107,0.030,.176,.120,0.056,.143,.112,0.031
Gomber, Austin,596295,2021,42,28,.094,.087,0.007,.094,.105,-0.011,.101,.103,-0.002
Fedde, Erick,607200,2021,43,28,.000,.084,-0.084,.000,.091,-0.091,.018,.096,-0.078
Scherzer, Max,453286,2021,63,35,.000,.071,-0.071,.000,.095,-0.095,.000,.075,-0.075
Senzatela, Antonio,622608,2021,51,32,.051,.073,-0.022,.051,.099,-0.048,.045,.074,-0.029
