Roenis Elias,- - -,9.00,3.38,2.67,1.13,23.5%,8.8%,14.7%,.207,1.17,.242,67.2%,3.75,3.96,-0.21,4.33,12673
Jose Quintana,CHC,8.78,2.30,3.81,1.32,22.0%,5.8%,16.3%,.284,1.41,.333,67.9%,4.50,3.97,0.53,4.13,11423
Zach Davies,MIL,5.78,2.73,2.12,0.74,15.2%,7.2%,8.0%,.264,1.31,.292,80.6%,2.94,3.97,-1.03,4.95,13183
Jose Urquidy,HOU,5.95,2.29,2.60,0.92,15.5%,6.0%,9.5%,.273,1.32,.297,73.3%,4.12,3.98,0.14,4.88,18413
Kenley Jansen,LAD,11.20,1.98,5.67,1.65,30.4%,5.4%,25.0%,.212,1.02,.262,73.9%,4.28,3.98,0.30,3.93,3096
Ryan Helsley,STL,7.52,3.54,2.13,0.89,21.0%,9.9%,11.1%,.211,1.13,.241,94.1%,1.77,4.00,-2.23,4.97,18138
Elvis Luciano,TOR,7.20,7.20,1.00,0.00,17.6%,17.6%,0.0%,.236,1.67,.295,68.0%,4.80,4.01,0.79,6.00,20632
Nick Kingham,- - -,7.27,2.77,2.63,1.04,17.5%,6.7%,10.8%,.349,1.77,.398,64.6%,6.58,4.02,2.56,4.51,11694
Daniel Ponce de Leon,STL,11.57,6.43,1.80,0.86,31.4%,17.4%,14.0%,.183,1.33,.262,87.3%,2.57,4.02,-1.45,4.59,16110
Austin Pruitt,TBR,6.17,1.54,4.00,1.16,17.8%,4.4%,13.3%,.250,1.07,.269,67.3%,4.24,4.03,0.21,4.06,15290
Jose Berrios,MIN,9.17,2.62,3.50,1.31,24.1%,6.9%,17.2%,.241,1.22,.286,70.4%,3.84,4.03,-0.18,4.30,14168
Chris Sale,BOS,12.04,1.99,6.06,1.75,32.0%,5.3%,26.7%,.231,1.10,.296,69.4%,4.56,4.05,0.51,3.24,10603
Matt Albers,MIL,7.04,4.40,1.60,0.59,18.8%,11.7%,7.0%,.220,1.27,.256,72.6%,3.82,4.06,-0.25,4.90,4300
Jonathan Holder,NYY,10.29,3.00,3.43,1.29,25.5%,7.4%,18.1%,.259,1.38,.328,48.5%,6.86,4.07,2.79,4.39,16588
Cory Gearrin,- - -,8.04,4.18,1.92,0.64,19.4%,10.1%,9.3%,.286,1.61,.349,75.2%,4.50,4.07,0.43,4.85,7947
Rich Hill,LAD,12.49,4.05,3.08,1.35,32.7%,10.6%,22.1%,.227,1.28,.316,95.5%,2.36,4.08,-1.71,3.25,4806
Dylan Floro,LAD,7.04,3.13,2.25,0.78,17.6%,7.8%,9.8%,.289,1.48,.333,60.2%,6.26,4.08,2.18,4.60,13394
Tommy Kahnle,NYY,12.19,2.90,4.20,1.74,33.9%,8.1%,25.8%,.205,1.06,.262,66.4%,4.94,4.08,0.85,2.79,11384
Aaron Civale,CLE,6.82,2.18,3.13,1.09,18.8%,6.0%,12.8%,.230,1.09,.253,76.4%,3.27,4.09,-0.82,4.81,19479
Brad Peacock,HOU,8.84,3.26,2.71,1.16,24.1%,8.9%,15.2%,.213,1.14,.250,68.4%,4.19,4.09,0.10,4.62,5401
Kyle Ryan,CHC,8.80,4.70,1.88,0.88,22.4%,11.9%,10.4%,.256,1.50,.318,69.4%,4.70,4.09,0.60,4.38,11753
German Marquez,COL,8.14,1.52,5.35,1.43,23.3%,4.3%,18.9%,.212,0.94,.236,71.8%,3.67,4.10,-0.43,3.71,15038
James Paxton,NYY,11.02,2.97,3.71,1.61,28.4%,7.7%,20.8%,.274,1.40,.349,79.0%,4.33,4.12,0.21,4.04,11828
David Price,BOS,9.73,2.74,3.55,1.51,25.4%,7.2%,18.3%,.264,1.34,.322,70.2%,4.80,4.14,0.65,4.15,3184
Hector Rondon,HOU,7.36,2.45,3.00,1.09,20.5%,6.8%,13.6%,.225,1.09,.256,77.2%,3.55,4.15,-0.61,4.39,2391
Tanner Rainey,WSN,13.89,9.64,1.44,0.39,33.3%,23.1%,10.2%,.185,1.71,.318,76.4%,4.24,4.16,0.09,4.88,17610
Tyler Mahle,CIN,8.29,1.23,6.73,1.57,21.9%,3.3%,18.6%,.273,1.23,.314,64.3%,4.82,4.16,0.66,3.58,16358
Alex Colome,CHW,6.59,2.96,2.22,0.99,17.9%,8.0%,9.8%,.240,1.21,.263,62.5%,4.28,4.17,0.12,5.14,6661
Francisco Liriano,PIT,7.84,4.06,1.93,0.87,21.3%,11.0%,10.2%,.191,1.13,.220,78.6%,2.61,4.18,-1.57,4.85,3201
Michel Baez,SDP,9.98,5.28,1.89,0.59,25.0%,13.2%,11.8%,.204,1.30,.263,88.0%,2.35,4.19,-1.84,4.90,20100
Daniel Norris,DET,7.90,2.57,3.08,1.23,20.8%,6.7%,14.0%,.280,1.36,.323,72.2%,4.41,4.19,0.22,4.57,13475
Kenta Maeda,LAD,9.73,4.35,2.24,1.15,25.0%,11.2%,13.8%,.227,1.34,.277,65.5%,5.12,4.21,0.91,4.55,18498
Brad Boxberger,KCR,10.64,6.55,1.63,0.82,27.7%,17.0%,10.6%,.205,1.45,.280,75.3%,4.09,4.21,-0.12,4.84,10133
Brett Anderson,OAK,4.93,1.89,2.60,0.95,13.3%,5.1%,8.2%,.243,1.15,.257,78.6%,3.22,4.21,-0.99,4.42,8223
Adrian Houser,MIL,8.71,2.86,3.05,1.29,22.9%,7.5%,15.4%,.265,1.32,.312,74.9%,4.14,4.23,-0.09,3.83,12718
Robbie Ray,ARI,11.74,4.50,2.61,1.41,30.4%,11.6%,18.7%,.232,1.35,.302,70.8%,4.50,4.23,0.27,3.95,11486
Cal Quantrill,SDP,8.39,2.25,3.73,1.43,21.6%,5.8%,15.8%,.261,1.30,.300,60.2%,5.52,4.24,1.29,4.52,19312
Asher Wojciechowski,BAL,7.95,2.30,3.45,1.26,21.0%,6.1%,14.9%,.241,1.19,.276,70.2%,4.60,4.24,0.37,5.34,10836
Jalen Beeks,TBR,8.23,3.79,2.17,0.99,20.4%,9.4%,11.0%,.278,1.52,.331,77.3%,3.95,4.24,-0.29,4.81,17192
Matt Wisler,- - -,11.52,3.62,3.18,1.65,28.0%,8.8%,19.2%,.292,1.61,.378,67.6%,5.60,4.24,1.36,3.97,12804
Mike Wright Jr.,- - -,10.13,3.38,3.00,1.35,23.4%,7.8%,15.6%,.316,1.73,.390,56.6%,6.08,4.26,1.81,4.40,12586
Chris Devenski,HOU,9.00,3.55,2.53,1.18,22.9%,9.0%,13.9%,.247,1.34,.292,73.9%,4.03,4.27,-0.24,5.07,12763
Anthony DeSclafani,CIN,8.64,2.24,3.86,1.49,23.1%,6.0%,17.1%,.248,1.20,.284,74.3%,4.27,4.27,0.00,4.16,13050
Buck Farmer,DET,7.71,3.03,2.55,1.10,21.2%,8.3%,12.9%,.204,1.04,.218,75.7%,3.03,4.29,-1.25,4.64,14814
Jeffrey Springs,TEX,9.64,9.64,1.00,0.00,19.5%,19.5%,0.0%,.367,2.64,.468,64.9%,8.36,4.29,4.07,7.41,17677
A.J. Minter,ATL,11.08,6.92,1.60,0.69,25.0%,15.6%,9.4%,.269,1.85,.361,67.8%,6.23,4.29,1.94,4.97,18655
Eduardo Rodriguez,BOS,9.24,3.48,2.66,1.28,23.6%,8.9%,14.7%,.284,1.49,.351,75.3%,4.58,4.29,0.28,4.06,13164
Matt Harvey,LAA,6.33,3.80,1.67,0.84,16.9%,10.1%,6.7%,.205,1.17,.222,67.6%,3.80,4.29,-0.50,4.75,11713
Rick Porcello,BOS,9.22,1.69,5.46,1.69,23.4%,4.3%,19.1%,.297,1.41,.353,67.6%,5.19,4.30,0.90,4.21,2717
Patrick Corbin,WSN,10.48,3.71,2.83,1.48,26.7%,9.4%,17.2%,.253,1.39,.311,73.1%,4.18,4.30,-0.12,4.04,9323
Adam Ottavino,NYY,9.74,6.12,1.59,0.84,24.8%,15.6%,9.2%,.209,1.42,.259,81.3%,2.78,4.30,-1.51,5.06,1247
Dylan Cease,CHW,10.94,3.26,3.36,1.63,28.3%,8.4%,19.9%,.245,1.32,.309,68.7%,4.89,4.30,0.59,3.59,18525
Adam Kolarek,- - -,7.57,2.30,3.29,1.32,20.7%,6.3%,14.4%,.194,0.99,.211,75.9%,3.29,4.31,-1.02,3.65,10843
Cam Bedrosian,LAA,8.55,2.67,3.20,1.34,23.2%,7.2%,15.9%,.216,1.10,.247,68.8%,3.74,4.31,-0.57,4.15,13360
Branden Kline,BAL,9.00,5.40,1.67,0.90,22.5%,13.5%,9.0%,.240,1.50,.291,69.9%,4.95,4.31,0.64,4.41,14101
Cole Hamels,CHC,9.00,3.80,2.37,1.13,21.3%,9.0%,12.3%,.295,1.63,.350,70.6%,5.06,4.34,0.72,4.58,4972
Max Fried,ATL,9.72,3.43,2.83,1.49,24.6%,8.7%,15.9%,.288,1.53,.353,70.7%,4.92,4.35,0.57,3.54,13743
Spencer Turnbull,DET,7.88,3.75,2.10,0.78,20.1%,9.5%,10.5%,.248,1.35,.301,71.7%,4.26,4.35,-0.08,4.86,16207
Montana DuRapau,PIT,11.12,3.97,2.80,1.59,25.9%,9.3%,16.7%,.327,1.85,.424,49.5%,7.15,4.36,2.79,3.65,16768
Joe Smith,HOU,6.92,2.08,3.33,1.38,18.9%,5.7%,13.2%,.240,1.15,.263,82.0%,2.77,4.37,-1.60,4.51,3281
Jefry Rodriguez,CLE,6.26,4.30,1.45,0.78,16.2%,11.1%,5.1%,.276,1.52,.314,65.2%,5.09,4.39,0.70,5.16,17018
Kyle Gibson,MIN,10.08,2.86,3.52,1.62,24.5%,6.9%,17.5%,.303,1.59,.374,74.1%,4.35,4.39,-0.03,3.62,10123
Miguel Castro,BAL,9.53,5.29,1.80,1.06,25.5%,14.2%,11.3%,.193,1.26,.235,82.9%,2.91,4.39,-1.48,4.32,15684
Wandy Peralta,- - -,7.94,3.18,2.50,1.06,21.1%,8.5%,12.7%,.226,1.18,.261,83.3%,3.18,4.39,-1.21,4.27,14295
Zack Britton,NYY,7.07,5.14,1.38,0.64,18.3%,13.3%,5.0%,.235,1.43,.278,83.8%,2.89,4.39,-1.50,3.96,3240
Will Smith,SFG,13.65,2.12,6.43,2.43,39.1%,6.1%,33.0%,.185,0.91,.218,100.0%,3.34,4.39,-1.06,2.56,8048
Trevor Richards,- - -,10.28,4.18,2.46,1.39,26.9%,11.0%,16.0%,.243,1.35,.299,78.6%,4.01,4.39,-0.39,4.54,19309
Tyler Olson,CLE,7.82,4.97,1.57,0.71,18.3%,11.7%,6.7%,.288,1.74,.350,78.7%,4.26,4.40,-0.14,6.04,14741
Yoshihisa Hirano,ARI,9.59,4.26,2.25,1.07,22.3%,9.9%,12.4%,.288,1.66,.355,61.3%,6.04,4.40,1.64,4.74,19756
Yusmeiro Petit,OAK,6.00,1.07,5.60,1.50,17.8%,3.2%,14.6%,.188,0.79,.179,86.2%,2.79,4.40,-1.62,5.17,4020
T.J. McFarland,ARI,4.23,3.58,1.18,0.65,10.7%,9.1%,1.7%,.296,1.55,.316,74.6%,3.58,4.41,-0.83,5.19,3237
Jordan Zimmermann,DET,6.50,1.50,4.33,1.33,17.2%,4.0%,13.2%,.256,1.17,.275,57.3%,5.83,4.42,1.42,5.14,4505
Jon Gray,COL,9.52,3.86,2.47,1.33,24.5%,9.9%,14.6%,.258,1.42,.318,73.7%,4.22,4.42,-0.20,4.05,14916
Steve Cishek,CHC,6.83,5.59,1.22,0.31,18.0%,14.8%,3.3%,.220,1.38,.273,79.8%,3.10,4.42,-1.32,5.14,6483
Kyle Hendricks,CHC,7.26,2.03,3.58,1.39,18.1%,5.1%,13.1%,.290,1.41,.321,64.9%,5.02,4.42,0.59,4.90,12049
Travis Lakins Sr.,BOS,5.06,3.38,1.50,0.84,12.0%,8.0%,4.0%,.311,1.69,.333,66.3%,5.91,4.43,1.47,5.08,18600
Luis Castillo,CIN,12.18,5.40,2.26,1.38,30.7%,13.6%,17.1%,.222,1.43,.299,80.5%,3.88,4.44,-0.57,3.91,15689
Adalberto Mejia,- - -,7.41,6.35,1.17,0.53,16.7%,14.3%,2.4%,.324,2.06,.386,68.5%,5.82,4.45,1.37,6.73,13188
Oliver Drake,TBR,12.15,3.04,4.00,2.03,33.0%,8.3%,24.8%,.220,1.16,.276,84.1%,4.05,4.45,-0.40,3.47,8823
Alex Young,ARI,7.82,2.61,3.00,1.42,21.2%,7.1%,14.1%,.210,1.08,.229,77.4%,2.37,4.48,-2.11,4.31,18333
Mike Morin,- - -,4.55,1.63,2.80,0.98,12.2%,4.3%,7.8%,.236,1.08,.244,62.5%,4.88,4.48,0.40,5.44,13442
Anibal Sanchez,WSN,7.07,3.27,2.16,1.16,18.4%,8.5%,9.9%,.224,1.23,.248,75.3%,3.48,4.48,-1.00,5.48,3284
Evan Phillips,BAL,13.80,6.60,2.09,1.20,31.5%,15.1%,16.4%,.263,1.73,.371,63.5%,7.20,4.48,2.72,5.00,17734
Heath Hembree,BOS,9.82,3.27,3.00,1.64,26.7%,8.9%,17.8%,.171,1.00,.185,91.5%,2.45,4.49,-2.03,5.56,11632
Brad Keller,KCR,6.27,4.00,1.57,0.82,16.0%,10.2%,5.8%,.269,1.46,.304,75.7%,4.18,4.49,-0.30,5.15,15734
Sam Gaviglio,TOR,7.50,2.14,3.50,1.50,20.1%,5.7%,14.4%,.250,1.19,.273,60.7%,5.14,4.50,0.64,4.42,12778
Madison Bumgarner,SFG,8.79,2.33,3.77,1.59,22.3%,5.9%,16.4%,.286,1.41,.335,66.3%,5.29,4.51,0.79,4.91,5524
Wade Miley,HOU,6.87,3.48,1.97,1.06,17.3%,8.8%,8.5%,.253,1.38,.281,71.2%,3.87,4.52,-0.64,4.92,8779
Yonny Chirinos,TBR,7.63,2.12,3.60,1.55,20.5%,5.7%,14.8%,.243,1.18,.268,66.0%,4.66,4.52,0.15,4.21,16401
Erick Fedde,WSN,4.34,2.17,2.00,0.93,12.2%,6.1%,6.1%,.257,1.17,.270,91.2%,2.17,4.52,-2.35,4.76,17425
Mike Minor,TEX,8.03,2.68,3.00,1.50,22.3%,7.4%,14.8%,.224,1.11,.246,87.9%,2.99,4.53,-1.54,4.72,10021
Michael Feliz,PIT,12.27,4.21,2.92,1.75,31.5%,10.8%,20.7%,.237,1.36,.310,82.8%,3.51,4.54,-1.03,4.18,11903
Joakim Soria,OAK,8.48,2.51,3.38,1.57,22.7%,6.7%,16.0%,.239,1.19,.269,64.3%,5.34,4.54,0.80,4.28,6941
Jon Lester,CHC,8.13,3.44,2.36,1.36,20.7%,8.8%,12.0%,.268,1.44,.311,72.1%,4.69,4.55,0.15,4.75,4930
Chris Archer,PIT,12.49,4.06,3.08,1.87,31.7%,10.3%,21.4%,.258,1.44,.338,58.0%,6.55,4.55,2.01,4.02,6345
Mike Foltynewicz,ATL,8.27,2.47,3.35,1.60,22.3%,6.6%,15.6%,.243,1.19,.271,70.5%,4.50,4.55,-0.05,4.43,10811
Eric Lauer,SDP,9.42,3.31,2.85,1.53,23.3%,8.2%,15.1%,.277,1.49,.332,61.4%,5.99,4.56,1.43,4.55,19316
Josh Osich,CHW,9.37,1.93,4.86,1.93,25.6%,5.3%,20.3%,.232,1.10,.259,57.3%,4.96,4.56,0.40,3.85,11528
Brian Flynn,KCR,5.73,5.73,1.00,0.41,14.0%,14.0%,0.0%,.284,1.68,.314,79.2%,3.27,4.58,-1.30,6.34,12027
Nick Vincent,- - -,9.61,4.12,2.33,1.37,23.9%,10.2%,13.6%,.250,1.42,.296,76.6%,4.12,4.59,-0.47,4.02,7555
Tyler Skaggs,LAA,8.50,2.27,3.75,1.70,22.7%,6.1%,16.7%,.255,1.24,.290,71.7%,4.72,4.60,0.12,4.27,10190
Tyler Kinley,MIA,8.06,5.64,1.43,0.81,20.6%,14.4%,6.2%,.232,1.48,.283,89.7%,2.42,4.60,-2.18,5.58,18297
Ryne Stanek,- - -,10.98,4.58,2.40,1.60,28.2%,11.8%,16.5%,.216,1.32,.263,66.4%,4.58,4.61,-0.04,4.47,15947
Trent Thornton,TOR,7.70,3.59,2.14,1.23,19.2%,9.0%,10.3%,.269,1.46,.307,71.2%,4.83,4.62,0.21,5.42,17948
Felix Pena,LAA,9.15,3.12,2.93,1.56,24.6%,8.4%,16.2%,.207,1.12,.233,69.9%,4.24,4.63,-0.39,4.44,13403
Shawn Armstrong,- - -,9.62,4.66,2.07,1.24,21.5%,10.4%,11.1%,.320,1.90,.391,68.1%,6.52,4.63,1.89,5.37,12857
Jared Hughes,- - -,6.05,3.03,2.00,1.16,17.1%,8.6%,8.6%,.206,1.06,.215,82.9%,3.03,4.64,-1.61,4.14,9325
Jameson Taillon,PIT,7.52,3.10,2.43,1.33,18.5%,7.6%,10.9%,.250,1.38,.281,48.4%,4.43,4.64,-0.21,4.39,11674
Matt Bowman,CIN,4.50,4.50,1.00,0.64,12.3%,12.3%,0.0%,.140,1.00,.143,79.4%,2.57,4.64,-2.07,5.70,13528
Jonathan Loaisiga,NYY,9.64,5.14,1.88,1.29,24.6%,13.1%,11.5%,.275,1.57,.333,88.5%,3.21,4.64,-1.43,4.77,19753
Chris Paddack,SDP,9.68,2.39,4.05,1.82,26.2%,6.5%,19.7%,.217,1.08,.241,79.6%,3.53,4.64,-1.11,4.28,20099
Jarlin Garcia,MIA,6.00,3.67,1.64,1.00,14.9%,9.1%,5.8%,.262,1.44,.284,75.4%,4.33,4.66,-0.33,5.50,18282
Walker Lockett,NYM,5.93,1.98,3.00,1.32,15.0%,5.0%,10.0%,.291,1.39,.311,52.3%,7.24,4.68,2.57,4.81,13804
Robert Gsellman,NYM,8.47,3.43,2.47,1.37,22.8%,9.3%,13.6%,.201,1.12,.228,95.9%,2.29,4.69,-2.40,4.68,13696
Jose Urena,MIA,6.09,3.25,1.88,1.22,16.8%,8.9%,7.8%,.247,1.26,.268,73.5%,3.86,4.70,-0.85,4.38,11589
Jose Alvarez,PHI,8.40,3.30,2.55,1.50,21.5%,8.5%,13.1%,.267,1.40,.306,77.8%,3.90,4.71,-0.81,4.34,5358
Ryan Burr,CHW,7.82,3.55,2.20,1.42,20.0%,9.1%,10.9%,.234,1.26,.243,53.0%,5.68,4.71,0.97,4.70,17536
Andrew Kittredge,TBR,10.22,1.82,5.60,2.19,25.0%,4.5%,20.5%,.318,1.58,.384,75.2%,5.47,4.71,0.76,3.08,12828
Colten Brewer,BOS,8.87,4.63,1.92,1.16,20.7%,10.8%,9.9%,.284,1.67,.338,84.2%,3.86,4.71,-0.86,4.58,12997
Tyler Clippard,CLE,8.20,2.73,3.00,1.37,23.3%,7.8%,15.5%,.157,0.84,.159,88.2%,2.73,4.73,-2.00,5.55,5640
Yimi Garcia,LAD,10.19,1.65,6.17,1.93,28.7%,4.7%,24.0%,.162,0.77,.162,84.2%,3.03,4.74,-1.71,4.70,12095
Jose Cisnero,DET,9.42,6.91,1.36,0.63,21.4%,15.7%,5.7%,.241,1.67,.293,69.1%,5.02,4.75,0.27,5.78,6399
Andrew Miller,STL,11.20,3.29,3.40,1.65,29.1%,8.5%,20.5%,.245,1.28,.317,75.8%,4.28,4.75,-0.47,4.48,6785
Danny Duffy,KCR,9.28,3.38,2.75,1.52,24.2%,8.8%,15.4%,.238,1.28,.283,76.2%,4.39,4.75,-0.36,4.91,3542
Gregory Soto,DET,7.94,4.76,1.67,1.19,18.5%,11.1%,7.4%,.330,1.90,.384,72.2%,5.96,4.76,1.20,4.97,19677
Adam Wainwright,STL,8.10,3.87,2.09,1.29,20.0%,9.6%,10.4%,.299,1.59,.344,65.4%,6.22,4.77,1.46,4.67,2233
Tim Mayza,TOR,10.36,4.81,2.15,1.48,25.5%,11.8%,13.6%,.234,1.44,.281,65.8%,5.55,4.78,0.77,3.86,15042
Jacob Waguespack,TOR,7.58,3.11,2.44,1.36,20.1%,8.2%,11.9%,.218,1.17,.242,70.5%,4.08,4.79,-0.71,5.06,18318
Kevin Gausman,- - -,9.64,2.70,3.57,1.74,23.0%,6.5%,16.6%,.313,1.59,.367,63.3%,6.36,4.80,1.56,4.51,14107
Jeff Samardzija,SFG,6.90,2.53,2.73,1.55,19.2%,7.0%,12.2%,.215,1.07,.224,81.2%,3.50,4.80,-1.30,4.87,3254
Aaron Nola,PHI,9.53,3.49,2.73,1.59,24.7%,9.1%,15.7%,.252,1.34,.301,70.0%,5.19,4.80,0.39,4.03,16149
Geoff Hartlieb,PIT,9.82,2.45,4.00,2.05,23.1%,5.8%,17.3%,.372,1.86,.435,52.9%,9.41,4.80,4.60,3.48,19558
Nestor Cortes,NYY,9.00,3.16,2.85,1.70,23.1%,8.1%,15.0%,.276,1.43,.324,72.4%,4.86,4.81,0.06,4.71,17874
Reynaldo Lopez,CHW,7.73,2.91,2.66,1.51,19.0%,7.2%,11.9%,.296,1.54,.337,63.1%,6.02,4.81,1.21,5.41,16400
Miles Mikolas,STL,8.05,2.04,3.95,1.73,20.5%,5.2%,15.3%,.297,1.42,.335,70.0%,5.40,4.81,0.59,4.09,9803
Touki Toussaint,ATL,9.78,6.98,1.40,0.47,21.6%,15.5%,6.2%,.276,1.86,.364,63.1%,7.45,4.82,2.63,5.69,16929
Robbie Erlin,SDP,7.23,2.66,2.71,1.52,16.5%,6.1%,10.4%,.362,1.90,.405,66.8%,6.85,4.82,2.03,5.48,10354
Dylan Bundy,BAL,9.50,3.88,2.45,1.63,24.8%,10.1%,14.7%,.216,1.24,.245,70.1%,4.63,4.83,-0.20,4.85,12917
Jeremy Hellickson,WSN,10.18,3.98,2.56,1.77,25.0%,9.8%,15.2%,.280,1.57,.339,72.0%,4.43,4.84,-0.41,4.33,4371
Brad Brach,- - -,8.67,6.00,1.44,1.00,21.1%,14.6%,6.5%,.267,1.67,.320,67.0%,6.00,4.84,1.16,5.31,6627
Lewis Thorpe,MIN,11.15,4.70,2.38,1.76,27.5%,11.6%,15.9%,.311,1.76,.410,70.2%,6.46,4.84,1.61,4.64,15906
Masahiro Tanaka,NYY,6.91,2.38,2.91,1.62,17.8%,6.1%,11.7%,.287,1.42,.314,62.2%,6.05,4.85,1.20,4.77,15764
Anthony Bass,SEA,5.16,2.78,1.86,1.19,15.5%,8.3%,7.1%,.145,0.79,.133,67.6%,3.57,4.85,-1.27,4.79,7982
Adam Plutko,CLE,6.90,2.70,2.56,1.50,17.0%,6.6%,10.3%,.304,1.57,.338,68.3%,5.70,4.85,0.85,5.47,15846
Kyle Freeland,COL,7.62,3.65,2.09,1.43,19.0%,9.1%,9.9%,.259,1.43,.287,70.6%,4.61,4.86,-0.25,4.86,16256
Sam Dyson,- - -,8.27,2.48,3.33,1.65,21.6%,6.5%,15.1%,.256,1.26,.286,67.4%,5.23,4.87,0.37,4.18,11710
Joey Lucchesi,SDP,8.59,2.36,3.63,1.87,21.6%,6.0%,15.7%,.289,1.42,.322,63.1%,6.22,4.87,1.35,4.82,19320
Zack Godley,- - -,6.28,3.35,1.88,1.26,16.4%,8.7%,7.7%,.253,1.33,.271,69.2%,4.81,4.89,-0.07,5.48,14862
Martin Perez,MIN,6.41,4.93,1.30,0.99,15.6%,12.0%,3.6%,.263,1.59,.292,66.2%,4.81,4.90,-0.09,5.35,6902
Ariel Jurado,TEX,5.14,2.03,2.53,1.43,13.7%,5.4%,8.3%,.281,1.30,.286,63.7%,5.14,4.90,0.24,4.94,17030
Edwin Diaz,NYM,15.86,5.06,3.13,2.36,38.5%,12.3%,26.2%,.260,1.58,.385,78.3%,5.74,4.90,0.84,3.58,14710
Ivan Nova,CHW,5.16,2.71,1.91,1.27,12.9%,6.8%,6.1%,.337,1.67,.364,73.3%,5.08,4.92,0.16,5.03,1994
Thomas Pannone,TOR,10.16,3.48,2.92,1.74,25.4%,8.7%,16.7%,.252,1.39,.305,58.5%,6.68,4.92,1.75,5.23,17281
Nick Ramirez,DET,9.84,3.79,2.60,1.77,24.4%,9.4%,15.0%,.250,1.43,.296,66.4%,5.55,4.92,0.63,4.21,12575
Marco Gonzales,SEA,5.88,2.81,2.09,1.36,15.2%,7.3%,7.9%,.271,1.37,.288,73.5%,4.00,4.93,-0.92,5.48,15467
Zach Plesac,CLE,7.03,3.20,2.20,1.44,19.0%,8.7%,10.4%,.228,1.19,.245,78.4%,3.51,4.95,-1.44,5.14,19979
Jerry Blevins,ATL,10.80,4.32,2.50,1.62,27.0%,10.8%,16.2%,.226,1.32,.268,75.8%,4.86,4.95,-0.09,5.12,7841
Tanner Roark,- - -,8.23,2.54,3.24,1.70,21.1%,6.5%,14.6%,.279,1.39,.321,79.6%,4.48,4.96,-0.48,4.92,8753
Adam Warren,SDP,11.12,2.38,4.67,2.38,28.0%,6.0%,22.0%,.283,1.41,.333,67.8%,5.56,4.98,0.58,3.64,9029
Alec Mills,CHC,10.18,3.54,2.88,1.77,25.8%,9.0%,16.9%,.266,1.43,.327,94.5%,3.10,4.98,-1.89,3.80,13834
Jake Arrieta,PHI,8.16,2.64,3.10,1.76,20.5%,6.6%,13.9%,.304,1.52,.347,77.1%,4.90,4.99,-0.09,4.11,4153
Edgar Garcia,PHI,12.81,5.95,2.15,1.83,33.3%,15.5%,17.9%,.217,1.42,.282,75.9%,5.03,4.99,0.04,4.47,19276
Jordan Lyles,- - -,9.55,4.50,2.12,1.64,24.6%,11.6%,13.0%,.219,1.32,.250,74.4%,4.36,5.00,-0.64,4.75,7593
Zach Eflin,PHI,7.00,2.51,2.78,1.64,17.8%,6.4%,11.4%,.279,1.40,.303,76.5%,4.26,5.01,-0.75,4.46,13774
Drew VerHagen,DET,9.56,4.22,2.27,1.69,23.3%,10.3%,13.0%,.323,1.78,.400,64.5%,6.75,5.03,1.72,4.52,13424
Connor Sadzeck,SEA,10.66,5.68,1.88,1.42,26.8%,14.3%,12.5%,.213,1.42,.267,86.4%,2.84,5.03,-2.19,4.39,13483
Junior Guerra,MIL,7.57,4.09,1.85,1.43,20.1%,10.9%,9.2%,.206,1.20,.218,79.2%,3.48,5.03,-1.55,5.22,5702
Justin Anderson,LAA,11.07,6.64,1.67,1.33,25.5%,15.3%,10.2%,.266,1.77,.333,64.0%,6.64,5.03,1.61,4.78,16201
Sandy Alcantara,MIA,6.20,4.16,1.49,1.15,16.0%,10.7%,5.3%,.240,1.37,.261,79.5%,3.54,5.03,-1.49,5.62,18684
Jorge Lopez,KCR,7.97,2.85,2.79,1.67,20.6%,7.4%,13.2%,.264,1.33,.293,68.6%,5.00,5.04,-0.04,4.58,14527
Juan Nicasio,PHI,6.57,4.74,1.38,1.09,15.3%,11.0%,4.2%,.314,1.82,.349,71.8%,5.84,5.04,0.80,5.23,7731
Josh Tomlin,ATL,6.30,0.90,7.00,2.03,16.8%,2.4%,14.4%,.280,1.23,.286,76.9%,4.28,5.04,-0.76,4.90,9388
Trevor Williams,PIT,7.41,2.96,2.50,1.59,18.8%,7.5%,11.3%,.279,1.41,.302,71.6%,5.24,5.05,0.19,5.41,16977
Griffin Canning,LAA,10.09,3.03,3.33,2.02,26.1%,7.8%,18.3%,.244,1.26,.275,72.6%,5.30,5.06,0.23,4.71,19867
Evan Marshall,CHW,7.15,5.16,1.38,1.19,17.8%,12.9%,5.0%,.310,1.76,.358,81.0%,3.97,5.07,-1.10,4.93,12297
Hector Velazquez,BOS,6.43,2.57,2.50,1.61,17.5%,7.0%,10.5%,.250,1.21,.263,78.6%,3.86,5.07,-1.21,4.81,19341
Kelvin Herrera,CHW,8.22,3.91,2.10,1.57,19.4%,9.3%,10.2%,.323,1.78,.375,65.9%,7.04,5.08,1.96,5.42,6033
Shaun Anderson,SFG,6.32,3.76,1.68,1.37,16.1%,9.6%,6.5%,.299,1.58,.327,72.8%,5.30,5.09,0.20,4.93,19453
Dakota Hudson,STL,8.25,5.07,1.63,1.30,20.3%,12.5%,7.8%,.271,1.61,.318,74.4%,4.13,5.10,-0.97,4.50,19206
