Joely Rodriguez,- - -,8.85,3.98,2.22,0.89,22.0%,9.9%,12.1%,.316,1.67,.383,64.1%,5.31,3.81,1.50,3.66,11487
Pablo Lopez,MIA,8.92,2.17,4.11,1.21,24.3%,5.9%,18.4%,.264,1.23,.323,73.2%,4.34,3.81,0.53,3.96,17085
Sam Howard,PIT,13.75,5.89,2.33,0.98,36.4%,15.6%,20.8%,.180,1.25,.273,54.1%,5.89,3.82,2.07,3.66,16265
Miguel Diaz,SDP,10.31,2.45,4.20,1.47,28.4%,6.8%,21.6%,.221,1.09,.267,57.0%,4.42,3.82,0.59,3.72,18815
Logan Gilbert,SEA,9.82,2.95,3.33,1.15,25.6%,7.7%,17.9%,.225,1.18,.276,67.6%,4.75,3.84,0.90,4.37,22250
Edwin Diaz,NYM,11.79,3.80,3.10,1.14,29.0%,9.3%,19.6%,.283,1.52,.383,54.6%,6.85,3.85,3.00,4.06,14710
Eli Morgan,CLE,9.95,1.62,6.13,1.62,28.2%,4.6%,23.6%,.230,1.04,.275,83.3%,3.45,3.85,-0.40,3.65,20203
Framber Valdez,HOU,7.13,3.00,2.38,0.63,19.2%,8.1%,11.1%,.221,1.14,.262,79.8%,2.88,3.86,-0.99,3.60,17295
Tyler Glasnow,TBR,11.57,3.65,3.17,1.42,32.2%,10.2%,22.0%,.182,1.06,.232,78.0%,3.65,3.87,-0.22,3.37,14374
Nestor Cortes,NYY,9.64,2.51,3.85,1.35,25.9%,6.7%,19.2%,.223,1.14,.270,79.2%,3.28,3.88,-0.60,4.16,17874
Jose Berrios,- - -,8.93,2.46,3.63,1.13,23.9%,6.6%,17.3%,.238,1.16,.285,73.7%,3.80,3.88,-0.08,3.98,14168
Jose Urquidy,HOU,8.04,1.93,4.17,1.29,22.3%,5.4%,17.0%,.229,1.07,.260,73.8%,3.86,3.88,-0.03,4.45,18413
Michael King,NYY,7.07,4.18,1.69,0.32,18.0%,10.7%,7.4%,.233,1.32,.280,63.1%,4.18,3.88,0.29,4.81,19853
Aaron Nola,PHI,10.09,2.45,4.11,1.36,26.5%,6.4%,20.0%,.249,1.23,.308,64.5%,5.27,3.90,1.38,3.82,16149
Carlos Carrasco,NYM,8.87,3.09,2.88,1.16,20.9%,7.3%,13.6%,.307,1.67,.368,57.5%,6.17,3.90,2.27,4.72,6632
Marcus Stroman,NYM,7.66,2.05,3.74,1.07,21.0%,5.6%,15.4%,.227,1.07,.260,75.4%,3.03,3.90,-0.87,3.76,13431
Robbie Ray,TOR,12.23,2.85,4.30,1.69,32.8%,7.6%,25.1%,.229,1.18,.301,89.3%,3.16,3.91,-0.74,3.37,11486
Ryan Helsley,STL,10.57,5.87,1.80,0.78,25.2%,14.0%,11.2%,.264,1.70,.349,60.8%,6.65,3.91,2.74,4.31,18138
Antonio Senzatela,COL,7.36,2.45,3.00,0.95,18.3%,6.1%,12.2%,.304,1.52,.354,69.0%,5.05,3.91,1.13,4.19,15488
Jon Gray,COL,9.81,3.44,2.85,1.15,24.3%,8.5%,15.8%,.285,1.53,.358,67.1%,5.22,3.92,1.30,4.06,14916
Chad Green,NYY,10.23,1.52,6.71,1.74,29.7%,4.4%,25.3%,.212,0.94,.250,82.7%,3.48,3.92,-0.44,3.79,15552
Michael Fulmer,DET,7.56,2.97,2.55,0.81,19.2%,7.5%,11.6%,.275,1.41,.327,74.2%,3.51,3.92,-0.41,4.34,13218
Nick Wittgren,CLE,9.56,2.25,4.25,1.41,25.2%,5.9%,19.3%,.279,1.31,.333,66.7%,5.06,3.92,1.14,3.32,15594
Michael Pineda,MIN,6.57,2.43,2.70,0.97,17.0%,6.3%,10.7%,.247,1.24,.271,69.3%,3.41,3.93,-0.52,4.71,5372
Paul Fry,BAL,10.44,5.04,2.07,0.72,26.9%,13.0%,13.9%,.200,1.28,.267,65.2%,4.32,3.93,0.39,4.23,15832
Corey Kluber,NYY,9.07,3.10,2.93,1.11,23.6%,8.0%,15.5%,.263,1.35,.321,66.0%,4.87,3.93,0.94,4.33,2429
Craig Stammen,SDP,7.94,1.39,5.71,1.39,22.3%,3.9%,18.4%,.208,0.93,.226,87.3%,2.58,3.94,-1.36,3.65,7274
Spencer Howard,- - -,9.00,3.67,2.45,1.00,23.3%,9.5%,13.8%,.240,1.33,.297,64.0%,5.33,3.95,1.39,4.79,23252
Gregory Soto,DET,11.45,6.16,1.86,0.88,29.1%,15.7%,13.4%,.198,1.40,.268,74.7%,2.93,3.95,-1.02,4.18,19677
Lucas Gilbreath,COL,10.18,5.31,1.92,0.89,25.0%,13.0%,12.0%,.244,1.52,.309,70.9%,4.43,3.96,0.47,4.24,21290
Braxton Garrett,MIA,6.60,3.60,1.83,0.60,14.9%,8.1%,6.8%,.397,2.07,.436,62.1%,7.20,3.97,3.23,4.40,21844
Joe Barlow,TEX,6.59,3.95,1.67,0.66,19.2%,11.5%,7.7%,.159,0.95,.171,94.8%,1.32,3.97,-2.66,4.96,22296
Trevor Megill,CHC,10.22,2.92,3.50,1.46,25.0%,7.1%,17.9%,.314,1.62,.389,58.1%,5.84,3.98,1.86,3.59,17722
Jorge Alcala,MIN,10.27,2.35,4.38,1.47,30.4%,7.0%,23.5%,.173,0.85,.200,81.0%,3.23,3.99,-0.76,3.30,19459
Jose Suarez,LAA,8.36,3.38,2.48,0.96,22.9%,9.3%,13.7%,.211,1.13,.248,81.6%,3.05,3.99,-0.94,3.95,19911
Kendall Graveman,- - -,9.99,4.07,2.45,0.74,25.7%,10.5%,15.2%,.225,1.27,.300,78.3%,2.59,3.99,-1.40,4.01,15514
Alex Wood,SFG,10.19,2.75,3.71,1.13,25.8%,7.0%,18.9%,.282,1.40,.367,79.3%,4.20,4.00,0.21,3.69,13781
Zach Thompson,MIA,8.33,4.02,2.07,0.86,22.3%,10.8%,11.5%,.221,1.24,.265,67.0%,3.45,4.00,-0.55,4.73,16094
Ryan Thompson,TBR,8.85,1.77,5.00,1.33,25.6%,5.1%,20.5%,.194,0.89,.224,82.3%,2.21,4.01,-1.79,3.74,16647
Diego Castillo,- - -,11.32,2.90,3.90,1.45,31.2%,8.0%,23.2%,.213,1.06,.265,72.4%,3.48,4.01,-0.52,3.28,17496
Reynaldo Lopez,CHW,8.23,2.30,3.57,1.32,22.9%,6.4%,16.5%,.230,1.10,.260,69.7%,3.29,4.01,-0.72,3.59,16400
Jose Alvarez,SFG,5.34,3.66,1.46,0.56,14.7%,10.1%,4.7%,.183,1.06,.200,83.3%,1.69,4.01,-2.33,5.02,5358
Danny Duffy,KCR,10.19,3.82,2.67,1.27,28.2%,10.6%,17.6%,.189,1.10,.232,90.6%,2.55,4.02,-1.47,4.33,3542
Tyler Anderson,- - -,7.55,2.13,3.55,1.26,19.6%,5.5%,14.1%,.268,1.29,.299,62.9%,5.42,4.02,1.40,4.57,12880
Sandy Alcantara,MIA,8.11,2.58,3.14,1.16,21.5%,6.9%,14.7%,.247,1.23,.287,70.1%,4.01,4.02,-0.01,3.90,18684
Tyler Rogers,SFG,5.59,2.09,2.67,0.70,14.8%,5.6%,9.3%,.233,1.11,.256,82.2%,2.33,4.02,-1.70,4.75,15541
Steve Cishek,LAA,7.46,5.91,1.26,0.26,19.5%,15.4%,4.0%,.221,1.43,.277,73.1%,3.34,4.03,-0.68,5.52,6483
Clay Holmes,- - -,9.46,5.29,1.79,0.84,23.6%,13.2%,10.4%,.250,1.55,.318,56.8%,6.12,4.04,2.09,3.65,13649
John Means,BAL,8.64,1.20,7.18,1.64,24.5%,3.4%,21.1%,.205,0.90,.222,83.3%,2.84,4.06,-1.21,3.98,16269
Zac Gallen,ARI,9.25,3.79,2.44,1.06,24.1%,9.9%,14.2%,.230,1.28,.280,66.5%,4.55,4.06,0.49,4.40,19291
Danny Coulombe,MIN,7.02,2.70,2.60,1.08,18.8%,7.2%,11.6%,.286,1.38,.327,69.3%,4.32,4.07,0.25,4.20,13293
Josh Staumont,KCR,10.36,4.64,2.24,1.09,28.6%,12.8%,15.8%,.174,1.12,.219,80.2%,2.73,4.08,-1.35,4.37,18335
Zach Eflin,PHI,8.53,1.40,6.11,1.55,22.3%,3.6%,18.6%,.282,1.29,.327,66.7%,5.12,4.08,1.04,3.64,13774
Tyler Chatwood,- - -,8.35,6.38,1.31,0.00,22.1%,16.9%,5.2%,.117,1.09,.163,87.5%,1.47,4.10,-2.62,4.96,4338
Ryne Stanek,HOU,10.86,5.01,2.17,0.84,27.5%,12.7%,14.8%,.195,1.27,.260,78.9%,3.06,4.10,-1.04,4.80,15947
Trevor Cahill,PIT,7.59,3.80,2.00,0.84,17.8%,8.9%,8.9%,.333,1.78,.380,47.0%,8.44,4.11,4.33,4.63,6249
Joe Smith,- - -,7.50,2.00,3.75,1.00,19.5%,5.2%,14.3%,.265,1.22,.302,72.1%,4.50,4.11,0.39,4.24,3281
Kyle Finnegan,WSN,9.98,3.82,2.62,1.17,26.2%,10.0%,16.2%,.211,1.21,.260,74.9%,2.35,4.12,-1.77,4.03,15009
Jarlin Garcia,SFG,8.82,2.94,3.00,1.34,25.0%,8.3%,16.7%,.185,0.98,.205,65.4%,3.21,4.12,-0.91,3.92,18282
Joakim Soria,- - -,9.22,3.29,2.80,1.32,24.1%,8.6%,15.5%,.245,1.32,.297,85.5%,3.29,4.12,-0.83,4.16,6941
Johnny Cueto,SFG,7.51,3.22,2.33,1.07,18.9%,8.1%,10.8%,.308,1.57,.353,70.8%,4.47,4.12,0.35,4.50,6893
Aaron Sanchez,SFG,6.75,4.34,1.56,0.48,15.6%,10.0%,5.6%,.291,1.71,.344,82.8%,3.38,4.13,-0.76,5.71,11490
Mitch Keller,PIT,8.93,3.57,2.50,1.12,22.9%,9.1%,13.7%,.279,1.46,.339,83.3%,3.57,4.14,-0.57,4.54,17594
Anthony DeSclafani,SFG,8.43,2.37,3.56,1.42,23.4%,6.6%,16.8%,.225,1.11,.258,83.3%,3.22,4.14,-0.92,4.02,13050
Jack Flaherty,STL,9.97,3.32,3.00,1.25,25.8%,8.6%,17.2%,.216,1.18,.259,64.4%,3.74,4.14,-0.40,4.25,17479
Evan Marshall,CHW,5.56,3.18,1.75,0.79,14.3%,8.2%,6.1%,.311,1.59,.351,66.3%,5.56,4.14,1.42,5.02,12297
Joe Ross,WSN,8.27,3.59,2.30,0.94,21.8%,9.5%,12.3%,.216,1.20,.256,71.6%,3.28,4.14,-0.86,4.47,12972
German Marquez,COL,9.12,2.81,3.25,1.40,23.4%,7.2%,16.2%,.277,1.40,.330,66.2%,5.38,4.14,1.23,3.72,15038
Miles Mikolas,STL,5.65,1.26,4.50,1.26,14.5%,3.2%,11.3%,.283,1.33,.306,61.7%,5.65,4.15,1.50,3.81,9803
Matt Manning,DET,6.87,1.72,4.00,1.23,17.5%,4.4%,13.1%,.295,1.39,.331,56.5%,6.63,4.15,2.48,4.35,20369
Trevor Bauer,LAD,11.53,4.06,2.84,1.44,31.5%,11.1%,20.4%,.169,1.05,.205,90.6%,2.62,4.17,-1.55,3.99,12703
Luke Jackson,ATL,9.95,5.68,1.75,0.85,25.7%,14.7%,11.0%,.221,1.42,.286,90.9%,1.99,4.18,-2.19,4.06,11752
Alek Manoah,TOR,11.15,3.61,3.09,1.26,29.0%,9.4%,19.6%,.226,1.24,.299,74.1%,4.08,4.18,-0.10,4.15,26410
Steven Brault,PIT,5.60,4.08,1.38,0.51,14.1%,10.3%,3.8%,.265,1.47,.298,78.1%,3.57,4.19,-0.62,5.55,15291
Andrew Wantz,LAA,13.50,2.84,4.75,2.13,33.9%,7.1%,26.8%,.235,1.26,.300,59.3%,4.97,4.20,0.78,3.62,24933
Ashton Goudeau,- - -,5.71,3.63,1.57,0.52,15.9%,10.1%,5.8%,.172,0.98,.188,79.5%,2.60,4.21,-1.61,4.99,15139
Martin Perez,BOS,7.76,2.19,3.54,1.18,19.9%,5.6%,14.3%,.269,1.29,.308,75.2%,3.71,4.22,-0.51,4.47,6902
Adam Wainwright,STL,7.62,3.12,2.44,1.15,20.9%,8.5%,12.3%,.217,1.14,.245,76.3%,3.58,4.22,-0.64,4.02,2233
Victor Gonzalez,LAD,7.50,6.00,1.25,0.50,19.2%,15.4%,3.8%,.246,1.56,.300,86.5%,2.50,4.23,-1.73,4.29,16408
Phil Bickford,LAD,10.65,4.56,2.33,1.14,28.0%,12.0%,16.0%,.212,1.27,.273,86.3%,2.28,4.23,-1.94,4.14,18519
Robert Gsellman,NYM,5.82,1.25,4.67,1.25,16.1%,3.4%,12.6%,.268,1.15,.288,64.2%,4.15,4.23,-0.08,4.14,13696
Kyle Gibson,- - -,7.39,3.74,1.98,0.91,19.2%,9.7%,9.5%,.257,1.38,.299,70.1%,4.47,4.24,0.23,4.36,10123
Darwinzon Hernandez,BOS,11.28,6.45,1.75,0.81,29.5%,16.8%,12.6%,.171,1.30,.234,88.7%,2.42,4.24,-1.83,4.42,19848
Chris Mazza,TBR,8.25,1.50,5.50,1.50,22.0%,4.0%,18.0%,.244,1.08,.265,53.6%,6.00,4.25,1.75,4.73,14151
Reiss Knehr,SDP,7.36,8.18,0.90,0.00,17.0%,18.9%,-1.9%,.238,1.82,.294,60.0%,6.55,4.26,2.28,6.83,21541
Patrick Murphy,- - -,11.45,5.73,2.00,0.82,26.9%,13.5%,13.5%,.256,1.64,.357,59.1%,7.36,4.26,3.10,4.20,19712
Tony Gonsolin,LAD,9.12,6.31,1.44,0.70,23.2%,16.1%,7.1%,.202,1.44,.258,76.0%,3.86,4.26,-0.40,5.04,19388
Randy Dobnak,MIN,5.34,1.69,3.17,1.13,13.8%,4.3%,9.4%,.260,1.25,.278,56.5%,5.63,4.26,1.36,3.69,23798
Trevor Williams,- - -,8.78,3.83,2.29,1.13,20.3%,8.9%,11.5%,.337,1.88,.411,64.3%,6.75,4.27,2.48,4.45,16977
Tanner Scott,BAL,11.28,6.84,1.65,0.68,26.2%,15.9%,10.3%,.238,1.67,.324,72.4%,4.44,4.27,0.17,4.62,17586
Jeffrey Springs,TBR,10.30,2.49,4.14,1.78,28.4%,6.9%,21.6%,.234,1.14,.279,72.7%,3.20,4.28,-1.08,3.66,17677
Zach Davies,CHC,7.25,5.26,1.38,0.57,18.0%,13.0%,4.9%,.267,1.59,.317,67.1%,4.83,4.28,0.56,5.13,13183
Jose Quijada,LAA,14.85,6.75,2.20,1.35,36.1%,16.4%,19.7%,.200,1.50,.308,71.4%,5.40,4.30,1.10,3.67,19200
Dinelson Lamet,SDP,10.55,6.33,1.67,0.84,25.3%,15.2%,10.1%,.253,1.69,.339,73.1%,5.06,4.30,0.77,5.06,17186
Drew Steckenrider,SEA,5.97,2.08,2.88,1.04,16.5%,5.8%,10.8%,.230,1.07,.248,90.1%,2.08,4.30,-2.22,5.24,18806
Matt Harvey,BAL,6.30,2.60,2.42,1.10,15.4%,6.4%,9.1%,.288,1.49,.318,59.7%,6.17,4.31,1.86,4.93,11713
Luis Garcia,HOU,9.08,3.66,2.48,1.30,24.1%,9.7%,14.4%,.252,1.34,.302,74.5%,4.24,4.32,-0.08,4.41,23735
Caleb Thielbar,MIN,11.08,3.81,2.91,1.38,27.4%,9.4%,17.9%,.255,1.42,.328,72.7%,4.85,4.32,0.52,4.50,10078
Ryan Burr,CHW,9.67,6.45,1.50,0.81,25.5%,17.0%,8.5%,.200,1.39,.250,78.0%,3.22,4.33,-1.11,4.43,17536
Brett Anderson,MIL,5.09,2.38,2.14,1.02,13.5%,6.3%,7.2%,.275,1.32,.292,67.1%,4.58,4.36,0.23,4.09,8223
Matt Peacock,ARI,4.89,4.11,1.19,0.59,12.0%,10.1%,1.9%,.288,1.61,.316,67.8%,3.72,4.37,-0.65,4.59,20339
Kyle Hendricks,CHC,6.52,2.14,3.05,1.22,17.3%,5.7%,11.6%,.269,1.28,.297,73.1%,4.28,4.37,-0.09,4.46,12049
Shane Greene,- - -,9.60,4.20,2.29,1.20,23.5%,10.3%,13.2%,.250,1.47,.310,74.3%,4.80,4.37,0.43,4.87,10756
Adrian Houser,MIL,5.90,4.19,1.41,0.66,15.2%,10.8%,4.4%,.232,1.33,.257,70.5%,3.67,4.38,-0.71,4.41,12718
Joe Musgrove,SDP,8.70,2.73,3.19,1.21,23.5%,7.4%,16.1%,.202,1.03,.235,79.8%,3.44,4.41,-0.97,4.26,12970
Josiah Gray,WSN,10.87,4.94,2.20,1.32,27.3%,12.4%,14.9%,.214,1.35,.265,74.1%,4.28,4.41,-0.13,4.84,24580
Trevor May,NYM,11.30,4.13,2.73,1.65,28.5%,10.4%,18.1%,.248,1.44,.317,82.9%,3.58,4.43,-0.84,4.41,6398
Nabil Crismatt,SDP,8.04,2.06,3.90,1.44,21.2%,5.4%,15.8%,.272,1.28,.315,81.7%,3.30,4.43,-1.13,4.29,17732
Dustin May,LAD,13.50,2.84,4.75,2.13,37.3%,7.8%,29.4%,.152,0.87,.167,89.7%,2.84,4.43,-1.59,2.19,19716
Jake Woodford,STL,6.05,3.02,2.00,0.86,16.2%,8.1%,8.1%,.247,1.22,.270,79.4%,3.46,4.44,-0.99,5.10,18674
Elieser Hernandez,MIA,9.62,1.48,6.50,1.85,24.8%,3.8%,21.0%,.268,1.23,.309,80.0%,4.07,4.44,-0.38,3.73,16933
Bryan Shaw,CLE,9.56,4.78,2.00,1.19,24.1%,12.0%,12.0%,.215,1.35,.260,77.8%,3.82,4.44,-0.62,4.36,8110
Jameson Taillon,NYY,8.81,3.22,2.74,1.40,22.4%,8.2%,14.2%,.267,1.40,.313,63.3%,5.60,4.44,1.15,4.84,11674
Brandon Bielak,HOU,8.85,2.66,3.33,1.33,22.5%,6.7%,15.7%,.256,1.28,.298,60.5%,6.20,4.45,1.75,4.53,19866
James Karinchak,CLE,11.20,5.27,2.13,1.32,29.3%,13.8%,15.5%,.163,1.17,.197,76.6%,3.95,4.45,-0.50,4.29,20151
Alec Mills,CHC,7.17,3.52,2.04,0.98,18.1%,8.9%,9.3%,.286,1.50,.333,67.2%,5.06,4.45,0.61,4.49,13834
Logan Allen,CLE,4.82,2.41,2.00,0.96,11.8%,5.9%,5.9%,.333,1.66,.358,51.4%,6.75,4.46,2.29,5.05,18555
Jose Cisnero,DET,8.79,4.71,1.87,0.94,21.7%,11.6%,10.1%,.231,1.40,.275,72.2%,3.45,4.46,-1.01,4.82,6399
Kyle Freeland,COL,7.67,3.10,2.48,1.33,20.5%,8.3%,12.2%,.268,1.36,.310,79.8%,3.84,4.47,-0.63,4.37,16256
Joel Payamps,- - -,7.66,2.01,3.80,1.61,22.1%,5.8%,16.3%,.198,0.94,.207,71.4%,3.63,4.47,-0.84,4.27,14332
Zack Greinke,HOU,6.17,1.67,3.69,1.47,17.6%,4.8%,12.8%,.226,1.01,.232,75.7%,3.45,4.47,-1.02,4.28,1943
Jake Brentz,KCR,10.63,5.46,1.95,1.15,27.4%,14.1%,13.3%,.193,1.31,.247,77.5%,2.87,4.48,-1.61,4.17,17783
Archie Bradley,PHI,7.17,4.64,1.55,0.84,17.7%,11.5%,6.3%,.277,1.59,.323,71.4%,4.22,4.48,-0.26,4.92,12918
Chris Sale,BOS,10.54,3.95,2.67,1.32,26.7%,10.0%,16.7%,.269,1.46,.353,78.1%,4.61,4.49,0.12,4.13,10603
Cole Irvin,OAK,6.75,2.28,2.96,1.29,17.1%,5.8%,11.3%,.281,1.38,.310,70.0%,4.57,4.49,0.07,4.73,19244
J.P. Feyereisen,- - -,9.82,5.22,1.88,1.23,26.2%,13.9%,12.3%,.194,1.26,.232,76.4%,3.07,4.50,-1.43,4.53,16610
Alex Vesia,LAD,12.05,5.79,2.08,1.45,31.3%,15.0%,16.3%,.167,1.23,.200,53.2%,2.89,4.51,-1.62,4.97,25007
Alex Reyes,STL,12.66,7.31,1.73,1.13,31.9%,18.4%,13.5%,.168,1.41,.231,79.2%,3.66,4.51,-0.86,4.54,15015
Bailey Ober,MIN,9.54,1.62,5.88,2.03,26.4%,4.5%,21.9%,.265,1.20,.310,79.5%,4.26,4.52,-0.26,4.02,21224
Chris Flexen,SEA,6.59,2.30,2.86,1.32,17.3%,6.1%,11.2%,.281,1.34,.308,77.2%,4.06,4.52,-0.46,4.69,13896
Eric Lauer,MIL,9.46,2.92,3.24,1.72,25.5%,7.9%,17.6%,.218,1.15,.246,80.4%,3.27,4.53,-1.26,4.17,19316
Daniel Lynch,KCR,7.90,3.31,2.38,1.27,19.3%,8.1%,11.2%,.290,1.56,.336,78.0%,4.33,4.53,-0.20,5.24,21537
Humberto Mejia,ARI,8.18,2.45,3.33,1.64,20.8%,6.3%,14.6%,.318,1.55,.364,77.5%,4.91,4.53,0.38,4.09,20739
Mitch White,LAD,9.47,2.81,3.38,1.75,24.1%,7.1%,17.0%,.265,1.36,.306,42.9%,4.91,4.53,0.38,3.86,19225
Mike Minor,KCR,8.30,2.92,2.84,1.52,21.5%,7.6%,13.9%,.252,1.31,.286,69.2%,4.91,4.53,0.38,4.65,10021
Sal Romano,- - -,6.94,5.40,1.29,0.77,16.1%,12.5%,3.6%,.286,1.80,.333,61.2%,6.17,4.54,1.63,6.30,13690
Ian Anderson,ATL,9.00,4.16,2.16,1.34,23.7%,11.0%,12.7%,.234,1.33,.276,82.9%,3.63,4.54,-0.92,4.13,19951
Drew Smith,NYM,8.41,3.10,2.71,1.33,22.9%,8.4%,14.5%,.216,1.13,.250,91.3%,2.21,4.55,-2.33,4.62,17755
Yimi Garcia,- - -,7.42,2.67,2.78,1.48,19.5%,7.0%,12.5%,.254,1.25,.270,54.8%,5.34,4.55,0.79,4.45,12095
Austin Voth,WSN,9.00,4.50,2.00,1.25,23.2%,11.6%,11.6%,.260,1.44,.305,82.6%,3.75,4.56,-0.81,4.57,15047
Luis Castillo,CIN,8.22,3.65,2.25,1.32,21.3%,9.5%,11.8%,.261,1.39,.300,67.7%,4.87,4.57,0.30,3.96,15689
Rafael Montero,- - -,7.84,4.35,1.80,0.87,17.8%,9.9%,7.9%,.341,1.94,.412,47.3%,9.58,4.57,5.01,5.02,12760
Aaron Civale,CLE,6.85,2.11,3.25,1.45,19.7%,6.1%,13.6%,.215,1.00,.225,86.3%,3.03,4.57,-1.55,4.37,19479
Max Kranick,PIT,8.19,4.85,1.69,0.91,19.6%,11.6%,8.0%,.271,1.62,.326,70.5%,5.46,4.59,0.87,5.77,22175
Tayler Saucedo,TOR,6.00,6.75,0.89,0.00,14.3%,16.1%,-1.8%,.244,1.67,.297,68.2%,4.50,4.59,-0.09,5.32,17888
Vladimir Gutierrez,CIN,6.33,3.80,1.67,0.98,16.6%,10.0%,6.6%,.230,1.27,.249,76.8%,3.80,4.59,-0.80,5.43,19278
Deolis Guerra,OAK,7.78,2.43,3.20,1.46,20.6%,6.5%,14.2%,.257,1.24,.288,66.5%,4.62,4.60,0.02,4.93,8410
Kohei Arihara,TEX,5.87,2.74,2.14,1.17,16.1%,7.5%,8.6%,.250,1.22,.269,76.6%,3.91,4.60,-0.69,4.83,27505
Rich Hill,- - -,6.60,2.81,2.35,1.22,18.1%,7.7%,10.4%,.237,1.17,.257,80.5%,3.42,4.61,-1.19,4.81,4806
Hector Neris,PHI,9.99,4.05,2.47,1.35,26.2%,10.6%,15.6%,.207,1.20,.250,78.4%,3.24,4.61,-1.37,4.57,11804
Taylor Clarke,ARI,7.65,3.60,2.13,1.35,18.7%,8.8%,9.9%,.280,1.55,.317,70.9%,4.50,4.62,-0.12,5.14,17611
Amir Garrett,CIN,12.66,5.48,2.31,1.69,30.9%,13.4%,17.5%,.226,1.50,.300,64.4%,5.48,4.62,0.86,4.09,14375
Carlos Martinez,STL,6.75,3.68,1.83,0.82,17.1%,9.3%,7.8%,.246,1.34,.285,52.1%,7.16,4.62,2.53,5.01,11682
David Hale,PHI,7.62,3.46,2.20,1.38,18.3%,8.3%,10.0%,.309,1.69,.357,57.3%,6.92,4.63,2.29,4.40,9756
Wandy Peralta,- - -,7.76,3.71,2.09,1.35,20.4%,9.7%,10.6%,.245,1.35,.280,78.9%,3.38,4.63,-1.26,3.81,14295
Caleb Baragar,SFG,7.47,5.17,1.44,0.57,18.6%,12.9%,5.7%,.268,1.53,.318,78.1%,2.30,4.64,-2.34,6.40,19231
Sergio Romo,OAK,8.54,3.86,2.21,1.38,22.5%,10.1%,12.3%,.228,1.29,.264,69.4%,4.68,4.64,0.04,4.92,9817
Ervin Santana,KCR,7.94,3.71,2.14,1.32,21.1%,9.9%,11.3%,.228,1.26,.261,64.9%,5.29,4.64,0.65,4.49,3200
Anthony Banda,- - -,8.80,4.70,1.88,1.17,20.8%,11.1%,9.7%,.270,1.63,.326,81.9%,2.93,4.67,-1.74,4.82,14706
Greg Holland,KCR,8.31,5.19,1.60,1.04,21.6%,13.5%,8.1%,.189,1.27,.221,77.2%,3.81,4.67,-0.86,4.87,7196
Garrett Richards,BOS,8.16,3.66,2.23,1.36,20.8%,9.3%,11.5%,.259,1.41,.298,68.4%,4.19,4.68,-0.50,4.38,9784
Daniel Norris,- - -,10.87,4.21,2.58,1.75,27.4%,10.6%,16.8%,.287,1.60,.369,64.7%,6.66,4.69,1.97,3.46,13475
Sean Newcomb,ATL,10.06,7.94,1.27,0.53,24.4%,19.2%,5.1%,.213,1.65,.293,76.9%,4.24,4.70,-0.46,5.39,16943
Andres Machado,WSN,7.71,3.86,2.00,1.10,19.7%,9.9%,9.9%,.226,1.29,.261,79.2%,2.76,4.70,-1.95,5.38,14681
Tyler Alexander,DET,7.78,2.35,3.31,1.61,20.9%,6.3%,14.6%,.237,1.16,.259,81.9%,3.52,4.70,-1.18,4.76,17735
Michael Rucker,CHC,6.57,4.38,1.50,0.73,14.5%,9.7%,4.8%,.333,1.95,.386,32.5%,10.95,4.71,6.24,5.95,19454
Paul Campbell,MIA,10.03,3.09,3.25,1.54,22.8%,7.0%,15.8%,.314,1.71,.389,57.3%,6.17,4.71,1.46,4.60,22248
David Peterson,NYM,10.80,4.37,2.47,1.54,25.5%,10.3%,15.2%,.310,1.77,.402,54.8%,7.97,4.71,3.26,3.79,20302
Matthew Boyd,DET,8.13,3.19,2.55,1.45,19.9%,7.8%,12.1%,.304,1.58,.347,70.5%,5.81,4.72,1.09,4.90,15440
Touki Toussaint,ATL,8.33,2.33,3.57,1.67,23.1%,6.5%,16.7%,.245,1.15,.275,80.8%,3.33,4.73,-1.39,3.89,16929
John Gant,- - -,8.07,6.88,1.17,0.66,20.1%,17.2%,3.0%,.217,1.54,.264,75.2%,3.97,4.76,-0.79,5.18,13684
Madison Bumgarner,ARI,7.43,2.36,3.14,1.58,20.1%,6.4%,13.7%,.233,1.13,.247,65.0%,4.95,4.77,0.18,5.01,5524
Miguel Castro,NYM,8.55,5.08,1.68,1.07,22.1%,13.1%,9.0%,.187,1.25,.218,63.5%,4.54,4.77,-0.23,4.91,15684
Alex Claudio,LAA,7.24,3.95,1.83,1.32,16.9%,9.2%,7.7%,.305,1.76,.348,70.8%,5.27,4.78,0.49,4.04,12890
Keynan Middleton,SEA,5.93,5.27,1.13,0.66,13.6%,12.1%,1.5%,.316,1.90,.362,58.6%,5.93,4.78,1.15,6.41,15264
Huascar Ynoa,ATL,8.12,2.20,3.70,1.76,21.5%,5.8%,15.7%,.270,1.29,.304,66.2%,5.49,4.78,0.71,3.75,20468
Wander Suero,WSN,7.89,2.49,3.17,1.66,22.6%,7.1%,15.5%,.184,0.92,.185,71.4%,3.74,4.79,-1.05,4.75,15855
Cal Quantrill,CLE,7.02,3.59,1.96,1.09,17.7%,9.1%,8.7%,.249,1.34,.275,73.1%,3.75,4.80,-1.05,5.18,19312
Tylor Megill,NYM,8.86,2.38,3.73,1.94,23.8%,6.4%,17.4%,.259,1.25,.288,78.7%,4.32,4.80,-0.48,4.07,21318
